YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,NumberOfWindows,Claim,Building_Age,Geo_Code_13201,Geo_Code_13204,Geo_Code_13205,Geo_Code_13206,Geo_Code_13207,Geo_Code_21231,Geo_Code_31555,Geo_Code_33063,Geo_Code_34172,Geo_Code_38185,Geo_Code_42218,Geo_Code_54395,Geo_Code_6083,Geo_Code_6088,Geo_Code_63113,Geo_Code_75116,Geo_Code_83137,Geo_Code_92004,Geo_Code_OTHER,Building_Type_2,Building_Type_3,Building_Type_4,Log_Building_Dimension,Protection_Score
2012,1.0,0,1,1,1,1,1660.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.415175109613295,3
2013,1.0,0,1,0,0,0,1600.0,4.0,0,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.3783837129967145,1
2012,0.535519126,0,1,1,1,1,453.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.118097198041348,3
2012,1.0,0,1,0,0,0,14350.0,7.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.571574905170932,1
2016,0.99726776,0,1,0,0,0,14350.0,7.0,1,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.571574905170932,1
2016,0.50273224,0,1,0,0,0,805.0,4.0,0,116.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.692083742506628,1
2012,1.0,0,1,1,1,1,900.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.803505257608338,3
2014,1.0,0,1,1,1,1,900.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.803505257608338,3
2014,1.0,0,1,0,0,0,1089.0,4.0,1,190.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.993932975223189,1
2016,1.0,1,1,0,0,0,750.0,4.0,0,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.621405651764134,1
2013,1.0,0,0,1,1,1,470.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.154858094016418,2
2012,1.0,1,0,1,1,1,1215.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.103322062526113,2
2012,0.836065574,0,1,1,1,1,1600.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.3783837129967145,3
2016,0.99726776,0,0,1,1,1,2200.0,4.0,1,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.696667081526462,2
2016,1.0,0,0,1,1,1,726.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.588926477533519,2
2015,1.0,0,1,0,0,0,3800.0,3.0,0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.24301946898925,1
2013,0.098630137,0,1,0,0,0,1600.0,6.0,0,99.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.3783837129967145,1
2016,1.0,0,1,0,0,0,2600.0,3.0,0,146.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.8636512654486515,1
2012,1.0,0,1,0,0,0,4000.0,4.0,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.294299608857235,1
2015,1.0,0,1,0,0,0,1768.0,5.0,0,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.478169694159785,1
2016,0.579234973,1,1,1,1,1,460.0,4.0,0,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.133398042996649,3
2016,1.0,0,1,0,0,0,3330.0,7.0,1,41.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.11102783819368,1
2012,0.445355191,0,1,0,0,0,15000.0,5.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.61587214452889,1
2013,0.64109589,0,1,0,0,0,15000.0,5.0,1,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.61587214452889,1
2012,1.0,0,1,0,0,0,750.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.621405651764134,1
2013,1.0,0,1,0,0,0,750.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.621405651764134,1
2015,1.0,0,1,0,0,0,1450.0,7.0,0,80.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.280008252884188,1
2016,1.0,0,1,0,0,0,1450.0,7.0,0,81.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.280008252884188,1
2013,1.0,0,1,1,1,1,1510.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.32052696227274,3
2013,1.0,0,1,1,1,1,1000.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.90875477931522,3
2016,0.99726776,0,1,0,0,0,480.0,2.0,0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.175867270105761,1
2013,1.0,0,0,1,1,1,1300.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.170888478512505,2
2016,0.99726776,0,0,1,1,1,1300.0,4.0,0,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.170888478512505,2
2012,1.0,0,0,1,1,1,60.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,4.110873864173311,2
2013,1.0,0,1,0,0,0,1100.0,4.0,0,63.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.00397413672268,1
2013,0.495890411,0,1,0,0,0,350.0,3.0,0,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,5.860786223465865,1
2014,1.0,0,0,1,1,1,1030.0,4.0,1,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.93828448401696,2
2012,1.0,0,0,1,1,1,420.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.042632833682381,2
2013,0.915068493,0,0,1,1,1,420.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.042632833682381,2
2013,0.0,0,1,0,0,0,420.0,3.0,0,58.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.042632833682381,1
2013,0.953424658,0,0,1,1,1,1930.0,4.0,1,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.565793282428515,2
2013,1.0,0,0,1,1,1,1845.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.520776415062797,2
2016,0.99726776,1,1,1,1,1,1250.0,4.0,0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.1316985104669115,3
2012,1.0,0,0,1,1,1,900.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.803505257608338,2
2013,0.64109589,0,0,1,1,1,900.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.803505257608338,2
2014,1.0,0,1,0,0,0,800.0,3.0,0,49.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.68586094706836,1
2014,1.0,0,0,1,1,1,1070.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.976348070447749,2
2012,1.0,0,1,1,1,1,900.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.803505257608338,3
2014,0.832876712,0,1,1,1,1,900.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.803505257608338,3
2012,1.0,0,1,0,0,0,1800.0,5.0,1,112.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.496097345175956,1
2012,1.0,1,1,0,0,0,2900.0,6.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,7.972810784121404,1
2013,1.0,1,0,1,1,1,3840.0,4.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.253488028345904,2
2013,1.0,0,1,0,0,0,5451.0,3.0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,8.603737792816423,1
2012,1.0,0,1,1,1,1,486.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.18826412308259,3
2012,1.0,0,0,1,1,1,1980.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.591357046698551,2
2013,0.580821918,0,0,1,1,1,1980.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.591357046698551,2
2015,1.0,0,1,0,0,0,650.0,4.0,0,115.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.478509642208569,1
2015,1.0,0,1,0,0,0,1452.0,5.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.2813856635702825,1
2013,0.164383562,0,1,0,0,0,275.0,3.0,0,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.62040086571715,1
2012,1.0,0,1,0,0,0,890.0,3.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.792344427470809,1
2016,1.0,0,1,0,0,0,890.0,3.0,1,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.792344427470809,1
2012,1.0,0,1,1,1,1,950.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.85751406254539,3
2013,1.0,0,1,1,1,1,950.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.85751406254539,3
2016,0.99726776,0,1,1,1,1,950.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.85751406254539,3
2013,1.0,0,1,1,1,1,820.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.710523109452428,3
2014,1.0,0,1,1,1,1,820.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.710523109452428,3
2013,1.0,0,1,1,1,1,770.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.647688373563329,3
2016,0.99726776,0,1,1,1,1,770.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.647688373563329,3
2014,1.0,0,1,1,1,1,180.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.198497031265826,3
2013,0.131506849,0,1,1,1,1,300.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.707110264748875,3
2013,1.0,0,1,1,1,1,4300.0,4.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.366602832783736,3
2012,1.0,0,1,1,1,1,2350.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.762596048540069,3
2014,1.0,0,1,1,1,1,1085.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.990256500493881,3
2015,1.0,0,1,0,0,0,1004.0,3.0,0,415.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.912742820493176,1
2012,1.0,0,0,1,1,1,3920.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.27410200229233,2
2015,1.0,0,0,1,1,1,702.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.555356891810665,2
2013,0.832876712,0,0,1,1,1,1440.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.273092595999522,2
2015,1.0,0,1,0,0,0,1300.0,3.0,0,215.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.170888478512505,1
2015,1.0,0,1,1,1,1,650.0,4.0,0,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,6.478509642208569,3
2012,1.0,1,0,1,1,1,14805.0,4.0,1,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,9.602787783003043,2
